"Image","Condition","Mantle SKU","Product Name","Short Code","Rarity","Card Type","Card Number","Product Line","Foil"
https://images.pokemontcg.io/sv8/21_hires.png,Near Mint,PKM-sv8-21-NM,Victini,sv8-21,Uncommon,,"21",Pokemon,
https://images.pokemontcg.io/sv8/39_hires.png,Near Mint Foil,PKM-sv8-39-NM-F,Paldean Tauros,sv8-39,Uncommon,,"39",Pokemon,
https://images.pokemontcg.io/sv8/39_hires.png,Near Mint,PKM-sv8-39-NM,Paldean Tauros,sv8-39,Uncommon,,"39",Pokemon,
https://images.pokemontcg.io/xy9/98_hires.png,Near Mint Foil,PKM-xy9-98-NM-F,Delinquent,xy9-98,Uncommon,,"98",Pokemon,
https://images.pokemontcg.io/xy9/98_hires.png,Near Mint,PKM-xy9-98-NM,Delinquent,xy9-98,Uncommon,,"98",Pokemon,
https://images.pokemontcg.io/xy9/104_hires.png,Near Mint,PKM-xy9-104-NM,Misty's Determination,xy9-104,Uncommon,,"104",Pokemon,
https://images.pokemontcg.io/xy9/104_hires.png,Near Mint Foil,PKM-xy9-104-NM-F,Misty's Determination,xy9-104,Uncommon,,"104",Pokemon,
https://images.pokemontcg.io/xy9/106_hires.png,Near Mint Foil,PKM-xy9-106-NM-F,Potion,xy9-106,Uncommon,,"106",Pokemon,
https://images.pokemontcg.io/xy9/106_hires.png,Near Mint,PKM-xy9-106-NM,Potion,xy9-106,Uncommon,,"106",Pokemon,
https://images.pokemontcg.io/swsh11/155_hires.png,Near Mint Foil,PKM-swsh11-155-NM-F,Colress's Experiment,swsh11-155,Uncommon,,"155",Pokemon,
https://images.pokemontcg.io/xy9/107a_hires.png,Near Mint,PKM-xy9-107a-NM,Professor Sycamore,xy9-107a,Uncommon,,"107a",Pokemon,
https://images.pokemontcg.io/xy9/107a_hires.png,Near Mint Foil,PKM-xy9-107a-NM-F,Professor Sycamore,xy9-107a,Uncommon,,"107a",Pokemon,
https://images.pokemontcg.io/swsh11/155_hires.png,Near Mint,PKM-swsh11-155-NM,Colress's Experiment,swsh11-155,Uncommon,,"155",Pokemon,
https://images.pokemontcg.io/swsh11/114_hires.png,Near Mint Foil,PKM-swsh11-114-NM-F,Murkrow,swsh11-114,Common,,"114",Pokemon,
https://images.pokemontcg.io/swsh11/161_hires.png,Near Mint Foil,PKM-swsh11-161-NM-F,Lost City,swsh11-161,Uncommon,,"161",Pokemon,
https://images.pokemontcg.io/sv7/22_hires.png,Near Mint Foil,PKM-sv7-22-NM-F,Reshiram,sv7-22,Uncommon,,"22",Pokemon,
https://images.pokemontcg.io/sv6pt5/10_hires.png,Near Mint,PKM-sv6pt5-10-NM,Horsea,sv6pt5-10,Common,,"10",Pokemon,
https://images.pokemontcg.io/sv6pt5/10_hires.png,Near Mint Foil,PKM-sv6pt5-10-NM-F,Horsea,sv6pt5-10,Common,,"10",Pokemon,
https://images.pokemontcg.io/pgo/34_hires.png,Near Mint Foil,PKM-pgo-34-NM-F,Lunatone,pgo-34,Uncommon,,"34",Pokemon,
https://images.pokemontcg.io/tk2b/6_hires.png,Near Mint,PKM-tk2b-6-NM,Minun,tk2b-6,"",,"6",Pokemon,
https://images.pokemontcg.io/sv6pt5/3_hires.png,Near Mint,PKM-sv6pt5-3-NM,Rowlet,sv6pt5-3,Common,,"3",Pokemon,
https://images.pokemontcg.io/sv6pt5/3_hires.png,Near Mint Foil,PKM-sv6pt5-3-NM-F,Rowlet,sv6pt5-3,Common,,"3",Pokemon,
https://images.pokemontcg.io/sv6pt5/53_hires.png,Near Mint,PKM-sv6pt5-53-NM,Bewear,sv6pt5-53,Common,,"53",Pokemon,
https://images.pokemontcg.io/sv8/107_hires.png,Near Mint,PKM-sv8-107-NM,Gastrodon,sv8-107,Rare,,"107",Pokemon,
https://images.pokemontcg.io/sv8/110_hires.png,Near Mint Foil,PKM-sv8-110-NM-F,Landorus,sv8-110,Rare,,"110",Pokemon,
https://images.pokemontcg.io/sv8/110_hires.png,Near Mint,PKM-sv8-110-NM,Landorus,sv8-110,Rare,,"110",Pokemon,
https://images.pokemontcg.io/sv8/116_hires.png,Near Mint Foil,PKM-sv8-116-NM-F,Koraidon,sv8-116,Uncommon,,"116",Pokemon,
https://images.pokemontcg.io/swsh11/174_hires.png,Near Mint,PKM-swsh11-174-NM,Kyurem V,swsh11-174,Rare Ultra,,"174",Pokemon,
https://images.pokemontcg.io/sv7/37_hires.png,Near Mint Foil,PKM-sv7-37-NM-F,Tirtouga,sv7-37,Common,,"37",Pokemon,
https://images.pokemontcg.io/sv6pt5/4_hires.png,Near Mint,PKM-sv6pt5-4-NM,Dartrix,sv6pt5-4,Common,,"4",Pokemon,
https://images.pokemontcg.io/sv6pt5/4_hires.png,Near Mint Foil,PKM-sv6pt5-4-NM-F,Dartrix,sv6pt5-4,Common,,"4",Pokemon,
https://images.pokemontcg.io/sv6pt5/27_hires.png,Near Mint,PKM-sv6pt5-27-NM,Zubat,sv6pt5-27,Common,,"27",Pokemon,
https://images.pokemontcg.io/sv6pt5/27_hires.png,Near Mint Foil,PKM-sv6pt5-27-NM-F,Zubat,sv6pt5-27,Common,,"27",Pokemon,
https://images.pokemontcg.io/sv6pt5/13_hires.png,Near Mint,PKM-sv6pt5-13-NM,Sneasel,sv6pt5-13,Common,,"13",Pokemon,
https://images.pokemontcg.io/sv6pt5/13_hires.png,Near Mint Foil,PKM-sv6pt5-13-NM-F,Sneasel,sv6pt5-13,Common,,"13",Pokemon,
https://images.pokemontcg.io/sv6pt5/8_hires.png,Near Mint,PKM-sv6pt5-8-NM,Houndoom,sv6pt5-8,Common,,"8",Pokemon,
https://images.pokemontcg.io/sv6pt5/8_hires.png,Near Mint Foil,PKM-sv6pt5-8-NM-F,Houndoom,sv6pt5-8,Common,,"8",Pokemon,
https://images.pokemontcg.io/sv6pt5/1_hires.png,Near Mint,PKM-sv6pt5-1-NM,Joltik,sv6pt5-1,Common,,"1",Pokemon,
https://images.pokemontcg.io/sv6pt5/1_hires.png,Near Mint Foil,PKM-sv6pt5-1-NM-F,Joltik,sv6pt5-1,Common,,"1",Pokemon,
https://images.pokemontcg.io/sv8/11_hires.png,Near Mint,PKM-sv8-11-NM,Zarude,sv8-11,Rare,,"11",Pokemon,
https://images.pokemontcg.io/sv8/29_hires.png,Near Mint,PKM-sv8-29-NM,Fuecoco,sv8-29,Common,,"29",Pokemon,
https://images.pokemontcg.io/sv8/25_hires.png,Near Mint,PKM-sv8-25-NM,Volcarona,sv8-25,Common,,"25",Pokemon,
https://images.pokemontcg.io/dp3/102_hires.png,Near Mint Foil,PKM-dp3-102-NM-F,Ralts,dp3-102,Common,,"102",Pokemon,
https://images.pokemontcg.io/swsh11/141_hires.png,Near Mint Foil,PKM-swsh11-141-NM-F,Porygon2,swsh11-141,Uncommon,,"141",Pokemon,
https://images.pokemontcg.io/sv4/229_hires.png,Near Mint,PKM-sv4-229-NM,Roaring Moon ex,sv4-229,Ultra Rare,,"229",Pokemon,
https://images.pokemontcg.io/swsh11/170_hires.png,Near Mint Foil,PKM-swsh11-170-NM-F,Windup Arm,swsh11-170,Uncommon,,"170",Pokemon,
https://images.pokemontcg.io/sv8/128_hires.png,Near Mint,PKM-sv8-128-NM,Klefki,sv8-128,Common,,"128",Pokemon,
https://images.pokemontcg.io/sv8/67_hires.png,Near Mint Foil,PKM-sv8-67-NM-F,Kilowattrel,sv8-67,Uncommon,,"67",Pokemon,
https://images.pokemontcg.io/sv6pt5/43_hires.png,Near Mint,PKM-sv6pt5-43-NM,Varoom,sv6pt5-43,Common,,"43",Pokemon,
https://images.pokemontcg.io/sv6pt5/43_hires.png,Near Mint Foil,PKM-sv6pt5-43-NM-F,Varoom,sv6pt5-43,Common,,"43",Pokemon,
https://images.pokemontcg.io/sv6pt5/30_hires.png,Near Mint,PKM-sv6pt5-30-NM,Absol,sv6pt5-30,Common,,"30",Pokemon,
https://images.pokemontcg.io/sv6pt5/30_hires.png,Near Mint Foil,PKM-sv6pt5-30-NM-F,Absol,sv6pt5-30,Common,,"30",Pokemon,
https://images.pokemontcg.io/sv6pt5/33_hires.png,Near Mint,PKM-sv6pt5-33-NM,Inkay,sv6pt5-33,Common,,"33",Pokemon,
https://images.pokemontcg.io/sv6pt5/33_hires.png,Near Mint Foil,PKM-sv6pt5-33-NM-F,Inkay,sv6pt5-33,Common,,"33",Pokemon,
https://images.pokemontcg.io/sv6pt5/31_hires.png,Near Mint,PKM-sv6pt5-31-NM,Zorua,sv6pt5-31,Common,,"31",Pokemon,
https://images.pokemontcg.io/sv6pt5/31_hires.png,Near Mint Foil,PKM-sv6pt5-31-NM-F,Zorua,sv6pt5-31,Common,,"31",Pokemon,
https://images.pokemontcg.io/sv4/206_hires.png,Near Mint,PKM-sv4-206-NM,Morpeko,sv4-206,Illustration Rare,,"206",Pokemon,
https://images.pokemontcg.io/sv6pt5/52_hires.png,Near Mint,PKM-sv6pt5-52-NM,Stufful,sv6pt5-52,Common,,"52",Pokemon,
https://images.pokemontcg.io/sv6pt5/99_hires.png,Near Mint,PKM-sv6pt5-99-NM,Basic Metal Energy,sv6pt5-99,Hyper Rare,,"99",Pokemon,
https://images.pokemontcg.io/sv6pt5/99_hires.png,Near Mint Foil,PKM-sv6pt5-99-NM-F,Basic Metal Energy,sv6pt5-99,Hyper Rare,,"99",Pokemon,
https://images.pokemontcg.io/sv6pt5/98_hires.png,Near Mint,PKM-sv6pt5-98-NM,Basic Darkness Energy,sv6pt5-98,Hyper Rare,,"98",Pokemon,
https://images.pokemontcg.io/sv6pt5/98_hires.png,Near Mint Foil,PKM-sv6pt5-98-NM-F,Basic Darkness Energy,sv6pt5-98,Hyper Rare,,"98",Pokemon,
https://images.pokemontcg.io/swsh11/211_hires.png,Near Mint Foil,PKM-swsh11-211-NM-F,Volo,swsh11-211,Rare Rainbow,,"211",Pokemon,
https://images.pokemontcg.io/swsh11/211_hires.png,Near Mint,PKM-swsh11-211-NM,Volo,swsh11-211,Rare Rainbow,,"211",Pokemon,
https://images.pokemontcg.io/sv8/94_hires.png,Near Mint,PKM-sv8-94-NM,Flittle,sv8-94,Common,,"94",Pokemon,
https://images.pokemontcg.io/sv8/99_hires.png,Near Mint Foil,PKM-sv8-99-NM-F,Primeape,sv8-99,Common,,"99",Pokemon,
https://images.pokemontcg.io/swsh11/190_hires.png,Near Mint Foil,PKM-swsh11-190-NM-F,Colress's Experiment,swsh11-190,Rare Ultra,,"190",Pokemon,
https://images.pokemontcg.io/swsh11/190_hires.png,Near Mint,PKM-swsh11-190-NM,Colress's Experiment,swsh11-190,Rare Ultra,,"190",Pokemon,
https://images.pokemontcg.io/sv8/101_hires.png,Near Mint,PKM-sv8-101-NM,Paldean Tauros,sv8-101,Uncommon,,"101",Pokemon,
https://images.pokemontcg.io/mcd18/10_hires.png,Near Mint Foil,PKM-mcd18-10-NM-F,Chansey,mcd18-10,"",,"10",Pokemon,
https://images.pokemontcg.io/mcd18/10_hires.png,Near Mint,PKM-mcd18-10-NM,Chansey,mcd18-10,"",,"10",Pokemon,
https://images.pokemontcg.io/mcd18/6_hires.png,Near Mint Foil,PKM-mcd18-6-NM-F,Machop,mcd18-6,"",,"6",Pokemon,
https://images.pokemontcg.io/mcd18/6_hires.png,Near Mint,PKM-mcd18-6-NM,Machop,mcd18-6,"",,"6",Pokemon,
https://images.pokemontcg.io/mcd18/8_hires.png,Near Mint Foil,PKM-mcd18-8-NM-F,Magnemite,mcd18-8,"",,"8",Pokemon,
https://images.pokemontcg.io/dp3/111_hires.png,Near Mint Foil,PKM-dp3-111-NM-F,Spinda,dp3-111,Common,,"111",Pokemon,
https://images.pokemontcg.io/dp3/111_hires.png,Near Mint,PKM-dp3-111-NM,Spinda,dp3-111,Common,,"111",Pokemon,
https://images.pokemontcg.io/mcd14/12_hires.png,Near Mint Foil,PKM-mcd14-12-NM-F,Furfrou,mcd14-12,"",,"12",Pokemon,
https://images.pokemontcg.io/mcd14/12_hires.png,Near Mint,PKM-mcd14-12-NM,Furfrou,mcd14-12,"",,"12",Pokemon,
https://images.pokemontcg.io/mcd14/3_hires.png,Near Mint Foil,PKM-mcd14-3-NM-F,Fennekin,mcd14-3,"",,"3",Pokemon,
https://images.pokemontcg.io/dp3/113_hires.png,Near Mint,PKM-dp3-113-NM,Stantler,dp3-113,Common,,"113",Pokemon,
https://images.pokemontcg.io/dp3/113_hires.png,Near Mint Foil,PKM-dp3-113-NM-F,Stantler,dp3-113,Common,,"113",Pokemon,
https://images.pokemontcg.io/sv8/150_hires.png,Near Mint,PKM-sv8-150-NM,Kecleon,sv8-150,Common,,"150",Pokemon,
https://images.pokemontcg.io/mcd14/3_hires.png,Near Mint,PKM-mcd14-3-NM,Fennekin,mcd14-3,"",,"3",Pokemon,
https://images.pokemontcg.io/mcd14/2_hires.png,Near Mint Foil,PKM-mcd14-2-NM-F,Chespin,mcd14-2,"",,"2",Pokemon,
https://images.pokemontcg.io/mcd14/2_hires.png,Near Mint,PKM-mcd14-2-NM,Chespin,mcd14-2,"",,"2",Pokemon,
https://images.pokemontcg.io/mcd14/7_hires.png,Near Mint Foil,PKM-mcd14-7-NM-F,Honedge,mcd14-7,"",,"7",Pokemon,
https://images.pokemontcg.io/mcd14/7_hires.png,Near Mint,PKM-mcd14-7-NM,Honedge,mcd14-7,"",,"7",Pokemon,
https://images.pokemontcg.io/mcd14/5_hires.png,Near Mint Foil,PKM-mcd14-5-NM-F,Pikachu,mcd14-5,"",,"5",Pokemon,
https://images.pokemontcg.io/mcd14/5_hires.png,Near Mint,PKM-mcd14-5-NM,Pikachu,mcd14-5,"",,"5",Pokemon,
https://images.pokemontcg.io/mcd14/6_hires.png,Near Mint Foil,PKM-mcd14-6-NM-F,Inkay,mcd14-6,"",,"6",Pokemon,
https://images.pokemontcg.io/mcd14/6_hires.png,Near Mint,PKM-mcd14-6-NM,Inkay,mcd14-6,"",,"6",Pokemon,
https://images.pokemontcg.io/mcd14/8_hires.png,Near Mint Foil,PKM-mcd14-8-NM-F,Snubbull,mcd14-8,"",,"8",Pokemon,
https://images.pokemontcg.io/mcd14/8_hires.png,Near Mint,PKM-mcd14-8-NM,Snubbull,mcd14-8,"",,"8",Pokemon,
https://images.pokemontcg.io/mcd14/10_hires.png,Near Mint,PKM-mcd14-10-NM,Bunnelby,mcd14-10,"",,"10",Pokemon,
https://images.pokemontcg.io/mcd14/11_hires.png,Near Mint Foil,PKM-mcd14-11-NM-F,Fletchling,mcd14-11,"",,"11",Pokemon,
https://images.pokemontcg.io/mcd14/11_hires.png,Near Mint,PKM-mcd14-11-NM,Fletchling,mcd14-11,"",,"11",Pokemon,
https://images.pokemontcg.io/sv8/145_hires.png,Near Mint Foil,PKM-sv8-145-NM-F,Slakoth,sv8-145,Common,,"145",Pokemon,
https://images.pokemontcg.io/sv8/153_hires.png,Near Mint Foil,PKM-sv8-153-NM-F,Braviary,sv8-153,Uncommon,,"153",Pokemon,
https://images.pokemontcg.io/mcd14/1_hires.png,Near Mint Foil,PKM-mcd14-1-NM-F,Weedle,mcd14-1,"",,"1",Pokemon,
https://images.pokemontcg.io/mcd14/1_hires.png,Near Mint,PKM-mcd14-1-NM,Weedle,mcd14-1,"",,"1",Pokemon,
https://images.pokemontcg.io/tk2b/3_hires.png,Near Mint Foil,PKM-tk2b-3-NM-F,Charmeleon,tk2b-3,Uncommon,,"3",Pokemon,
https://images.pokemontcg.io/tk2b/3_hires.png,Near Mint,PKM-tk2b-3-NM,Charmeleon,tk2b-3,Uncommon,,"3",Pokemon,
https://images.pokemontcg.io/tk2b/12_hires.png,Near Mint,PKM-tk2b-12-NM,Lightning Energy,tk2b-12,"",,"12",Pokemon,
https://images.pokemontcg.io/tk2b/12_hires.png,Near Mint Foil,PKM-tk2b-12-NM-F,Lightning Energy,tk2b-12,"",,"12",Pokemon,
https://images.pokemontcg.io/sv8/125_hires.png,Near Mint Foil,PKM-sv8-125-NM-F,Registeel,sv8-125,Uncommon,,"125",Pokemon,
https://images.pokemontcg.io/sv8/125_hires.png,Near Mint,PKM-sv8-125-NM,Registeel,sv8-125,Uncommon,,"125",Pokemon,
https://images.pokemontcg.io/sv8/3_hires.png,Near Mint Foil,PKM-sv8-3-NM-F,Exeggutor,sv8-3,Uncommon,,"3",Pokemon,
https://images.pokemontcg.io/sv8/3_hires.png,Near Mint,PKM-sv8-3-NM,Exeggutor,sv8-3,Uncommon,,"3",Pokemon,
https://images.pokemontcg.io/sv8/17_hires.png,Near Mint Foil,PKM-sv8-17-NM-F,Ninetales,sv8-17,Uncommon,,"17",Pokemon,
https://images.pokemontcg.io/sv8/17_hires.png,Near Mint,PKM-sv8-17-NM,Ninetales,sv8-17,Uncommon,,"17",Pokemon,
https://images.pokemontcg.io/sv8/9_hires.png,Near Mint Foil,PKM-sv8-9-NM-F,Shiinotic,sv8-9,Uncommon,,"9",Pokemon,
https://images.pokemontcg.io/sv8/9_hires.png,Near Mint,PKM-sv8-9-NM,Shiinotic,sv8-9,Uncommon,,"9",Pokemon,
https://images.pokemontcg.io/dp3/112_hires.png,Near Mint,PKM-dp3-112-NM,Squirtle,dp3-112,Common,,"112",Pokemon,
https://images.pokemontcg.io/dp3/112_hires.png,Near Mint Foil,PKM-dp3-112-NM-F,Squirtle,dp3-112,Common,,"112",Pokemon,
https://images.pokemontcg.io/ecard3/85_hires.png,Near Mint,PKM-ecard3-85-NM,Pineco,ecard3-85,Common,,"85",Pokemon,
https://images.pokemontcg.io/smp/SM135_hires.png,Near Mint,PKM-smp-SM135-NM,Latias,smp-SM135,Promo,,SM135,Pokemon,
https://images.pokemontcg.io/ecard3/83_hires.png,Near Mint,PKM-ecard3-83-NM,Nidorina,ecard3-83,Common,,"83",Pokemon,
https://images.pokemontcg.io/ecard3/83_hires.png,Near Mint Foil,PKM-ecard3-83-NM-F,Nidorina,ecard3-83,Common,,"83",Pokemon,
https://images.pokemontcg.io/ecard3/71_hires.png,Near Mint,PKM-ecard3-71-NM,Lapras,ecard3-71,Common,,"71",Pokemon,
https://images.pokemontcg.io/sv8/202_hires.png,Near Mint Foil,PKM-sv8-202-NM-F,Stunfisk,sv8-202,Illustration Rare,,"202",Pokemon,
https://images.pokemontcg.io/sv8/194_hires.png,Near Mint Foil,PKM-sv8-194-NM-F,Shiinotic,sv8-194,Illustration Rare,,"194",Pokemon,
https://images.pokemontcg.io/sv8/194_hires.png,Near Mint,PKM-sv8-194-NM,Shiinotic,sv8-194,Illustration Rare,,"194",Pokemon,
https://images.pokemontcg.io/sv8/135_hires.png,Near Mint,PKM-sv8-135-NM,Dialga,sv8-135,Rare,,"135",Pokemon,
https://images.pokemontcg.io/sv8/161_hires.png,Near Mint Foil,PKM-sv8-161-NM-F,Terapagos,sv8-161,Rare,,"161",Pokemon,
https://images.pokemontcg.io/swsh6/102_hires.png,Near Mint Foil,PKM-swsh6-102-NM-F,Seviper,swsh6-102,Rare,,"102",Pokemon,
https://images.pokemontcg.io/swsh6/102_hires.png,Near Mint,PKM-swsh6-102-NM,Seviper,swsh6-102,Rare,,"102",Pokemon,
https://images.pokemontcg.io/sv8/161_hires.png,Near Mint,PKM-sv8-161-NM,Terapagos,sv8-161,Rare,,"161",Pokemon,
https://images.pokemontcg.io/sv8/192_hires.png,Near Mint Foil,PKM-sv8-192-NM-F,Exeggcute,sv8-192,Illustration Rare,,"192",Pokemon,
https://images.pokemontcg.io/sv8/192_hires.png,Near Mint,PKM-sv8-192-NM,Exeggcute,sv8-192,Illustration Rare,,"192",Pokemon,
https://images.pokemontcg.io/sv8/56_hires.png,Near Mint Foil,PKM-sv8-56-NM-F,Chien-Pao,sv8-56,Rare,,"56",Pokemon,
https://images.pokemontcg.io/sv8/56_hires.png,Near Mint,PKM-sv8-56-NM,Chien-Pao,sv8-56,Rare,,"56",Pokemon,
https://images.pokemontcg.io/sv8/229_hires.png,Near Mint,PKM-sv8-229-NM,Clemont's Quick Wit,sv8-229,Ultra Rare,,"229",Pokemon,
https://images.pokemontcg.io/sv8/229_hires.png,Near Mint Foil,PKM-sv8-229-NM-F,Clemont's Quick Wit,sv8-229,Ultra Rare,,"229",Pokemon,
https://images.pokemontcg.io/sv8/231_hires.png,Near Mint,PKM-sv8-231-NM,Drasna,sv8-231,Ultra Rare,,"231",Pokemon,
https://images.pokemontcg.io/swsh6/77_hires.png,Near Mint,PKM-swsh6-77-NM,Dugtrio,swsh6-77,Rare,,"77",Pokemon,
https://images.pokemontcg.io/swsh6/77_hires.png,Near Mint Foil,PKM-swsh6-77-NM-F,Dugtrio,swsh6-77,Rare,,"77",Pokemon,
https://images.pokemontcg.io/sv8/129_hires.png,Near Mint Foil,PKM-sv8-129-NM-F,Duraludon,sv8-129,Common,,"129",Pokemon,
https://images.pokemontcg.io/sv8/129_hires.png,Near Mint,PKM-sv8-129-NM,Duraludon,sv8-129,Common,,"129",Pokemon,
https://images.pokemontcg.io/swsh6/76_hires.png,Near Mint,PKM-swsh6-76-NM,Diglett,swsh6-76,Common,,"76",Pokemon,
https://images.pokemontcg.io/swsh6/76_hires.png,Near Mint Foil,PKM-swsh6-76-NM-F,Diglett,swsh6-76,Common,,"76",Pokemon,
https://images.pokemontcg.io/swsh6/6_hires.png,Near Mint Foil,PKM-swsh6-6-NM-F,Heracross,swsh6-6,Common,,"6",Pokemon,
https://images.pokemontcg.io/swsh6/30_hires.png,Near Mint Foil,PKM-swsh6-30-NM-F,Sneasel,swsh6-30,Common,,"30",Pokemon,
https://images.pokemontcg.io/swsh6/30_hires.png,Near Mint,PKM-swsh6-30-NM,Sneasel,swsh6-30,Common,,"30",Pokemon,
https://images.pokemontcg.io/xy9/119_hires.png,Near Mint,PKM-xy9-119-NM,Scizor-EX,xy9-119,Rare Ultra,,"119",Pokemon,
https://images.pokemontcg.io/swsh6/55_hires.png,Near Mint Foil,PKM-swsh6-55-NM-F,Gastly,swsh6-55,Common,,"55",Pokemon,
https://images.pokemontcg.io/swsh6/55_hires.png,Near Mint,PKM-swsh6-55-NM,Gastly,swsh6-55,Common,,"55",Pokemon,
https://images.pokemontcg.io/swsh9/139_hires.png,Near Mint,PKM-swsh9-139-NM,Fresh Water Set,swsh9-139,Uncommon,,"139",Pokemon,
https://images.pokemontcg.io/swsh9/139_hires.png,Near Mint Foil,PKM-swsh9-139-NM-F,Fresh Water Set,swsh9-139,Uncommon,,"139",Pokemon,
https://images.pokemontcg.io/swsh9/130_hires.png,Near Mint,PKM-swsh9-130-NM,Barry,swsh9-130,Uncommon,,"130",Pokemon,
https://images.pokemontcg.io/swsh9/130_hires.png,Near Mint Foil,PKM-swsh9-130-NM-F,Barry,swsh9-130,Uncommon,,"130",Pokemon,
https://images.pokemontcg.io/swsh6/71_hires.png,Near Mint Foil,PKM-swsh6-71-NM-F,Hatenna,swsh6-71,Common,,"71",Pokemon,
https://images.pokemontcg.io/swsh6/71_hires.png,Near Mint,PKM-swsh6-71-NM,Hatenna,swsh6-71,Common,,"71",Pokemon,
https://images.pokemontcg.io/swsh9/140_hires.png,Near Mint,PKM-swsh9-140-NM,Friends in Galar,swsh9-140,Uncommon,,"140",Pokemon,
https://images.pokemontcg.io/swsh9/140_hires.png,Near Mint Foil,PKM-swsh9-140-NM-F,Friends in Galar,swsh9-140,Uncommon,,"140",Pokemon,
https://images.pokemontcg.io/swsh9/24_hires.png,Near Mint,PKM-swsh9-24-NM,Chimchar,swsh9-24,Common,,"24",Pokemon,
https://images.pokemontcg.io/swsh9/24_hires.png,Near Mint Foil,PKM-swsh9-24-NM-F,Chimchar,swsh9-24,Common,,"24",Pokemon,
https://images.pokemontcg.io/swsh6/105_hires.png,Near Mint Foil,PKM-swsh6-105-NM-F,Venipede,swsh6-105,Common,,"105",Pokemon,
https://images.pokemontcg.io/swsh6/105_hires.png,Near Mint,PKM-swsh6-105-NM,Venipede,swsh6-105,Common,,"105",Pokemon,
https://images.pokemontcg.io/sv8/109_hires.png,Near Mint Foil,PKM-sv8-109-NM-F,Excadrill,sv8-109,Common,,"109",Pokemon,
https://images.pokemontcg.io/sv8/109_hires.png,Near Mint,PKM-sv8-109-NM,Excadrill,sv8-109,Common,,"109",Pokemon,
https://images.pokemontcg.io/sv8/112_hires.png,Near Mint Foil,PKM-sv8-112-NM-F,Clobbopus,sv8-112,Common,,"112",Pokemon,
https://images.pokemontcg.io/sv8/112_hires.png,Near Mint,PKM-sv8-112-NM,Clobbopus,sv8-112,Common,,"112",Pokemon,
https://images.pokemontcg.io/swsh9/9_hires.png,Near Mint,PKM-swsh9-9-NM,Burmy,swsh9-9,Common,,"9",Pokemon,
https://images.pokemontcg.io/swsh9/9_hires.png,Near Mint Foil,PKM-swsh9-9-NM-F,Burmy,swsh9-9,Common,,"9",Pokemon,
https://images.pokemontcg.io/sv8/113_hires.png,Near Mint Foil,PKM-sv8-113-NM-F,Grapploct,sv8-113,Common,,"113",Pokemon,
https://images.pokemontcg.io/sv8/113_hires.png,Near Mint,PKM-sv8-113-NM,Grapploct,sv8-113,Common,,"113",Pokemon,
https://images.pokemontcg.io/sv8/117_hires.png,Near Mint Foil,PKM-sv8-117-NM-F,Deino,sv8-117,Common,,"117",Pokemon,
https://images.pokemontcg.io/sv8/117_hires.png,Near Mint,PKM-sv8-117-NM,Deino,sv8-117,Common,,"117",Pokemon,
https://images.pokemontcg.io/swsh9/3_hires.png,Near Mint,PKM-swsh9-3-NM,Shroomish,swsh9-3,Common,,"3",Pokemon,
https://images.pokemontcg.io/swsh9/3_hires.png,Near Mint Foil,PKM-swsh9-3-NM-F,Shroomish,swsh9-3,Common,,"3",Pokemon,
https://images.pokemontcg.io/swsh9/147_hires.png,Near Mint,PKM-swsh9-147-NM,Professor's Research,swsh9-147,Rare Holo,,"147",Pokemon,
https://images.pokemontcg.io/swsh9/147_hires.png,Near Mint Foil,PKM-swsh9-147-NM-F,Professor's Research,swsh9-147,Rare Holo,,"147",Pokemon,
https://images.pokemontcg.io/sv8/120_hires.png,Near Mint Foil,PKM-sv8-120-NM-F,Shroodle,sv8-120,Common,,"120",Pokemon,
https://images.pokemontcg.io/sv8/120_hires.png,Near Mint,PKM-sv8-120-NM,Shroodle,sv8-120,Common,,"120",Pokemon,
https://images.pokemontcg.io/sv8/118_hires.png,Near Mint Foil,PKM-sv8-118-NM-F,Zweilous,sv8-118,Common,,"118",Pokemon,
https://images.pokemontcg.io/sv8/118_hires.png,Near Mint,PKM-sv8-118-NM,Zweilous,sv8-118,Common,,"118",Pokemon,
https://images.pokemontcg.io/sv8/124_hires.png,Near Mint Foil,PKM-sv8-124-NM-F,Skarmory,sv8-124,Common,,"124",Pokemon,
https://images.pokemontcg.io/sv8/124_hires.png,Near Mint,PKM-sv8-124-NM,Skarmory,sv8-124,Common,,"124",Pokemon,
https://images.pokemontcg.io/swsh6/94_hires.png,Near Mint,PKM-swsh6-94-NM,Koffing,swsh6-94,Common,,"94",Pokemon,
https://images.pokemontcg.io/swsh6/94_hires.png,Near Mint Foil,PKM-swsh6-94-NM-F,Koffing,swsh6-94,Common,,"94",Pokemon,
https://images.pokemontcg.io/swsh6/62_hires.png,Near Mint,PKM-swsh6-62-NM,Shuppet,swsh6-62,Common,,"62",Pokemon,
https://images.pokemontcg.io/swsh6/62_hires.png,Near Mint Foil,PKM-swsh6-62-NM-F,Shuppet,swsh6-62,Common,,"62",Pokemon,
https://images.pokemontcg.io/swsh6/1_hires.png,Near Mint Foil,PKM-swsh6-1-NM-F,Weedle,swsh6-1,Common,,"1",Pokemon,
https://images.pokemontcg.io/swsh6/1_hires.png,Near Mint,PKM-swsh6-1-NM,Weedle,swsh6-1,Common,,"1",Pokemon,
https://images.pokemontcg.io/sv8/126_hires.png,Near Mint Foil,PKM-sv8-126-NM-F,Bronzor,sv8-126,Common,,"126",Pokemon,
